Book|Chapter|Verse|Text
John|19|19|ἔγραψεν δὲ καὶ τίτλον ὁ πιλᾶτος καὶ ἔθηκεν ἐπὶ τοῦ σταυροῦ· ἦν δὲ γεγραμμένον, ἰησοῦς ὁ ναζωραῖος ὁ βασιλεὺς τῶν ἰουδαίων.
John|19|20|τοῦτον οὗν τὸν τίτλον πολλοὶ ἀνέγνωσαν τῶν ἰουδαίων, ὅτι ἐγγὺς ἦν ὁ τόπος τῆς πόλεως ὅπου ἐσταυρώθη ὁ ἰησοῦς· καὶ ἦν γεγραμμένον ἑβραϊστί, ῥωμαϊστί, ἑλληνιστί.
John|19|21|ἔλεγον οὗν τῶ πιλάτῳ οἱ ἀρχιερεῖς τῶν ἰουδαίων, μὴ γράφε, ὁ βασιλεὺς τῶν ἰουδαίων, ἀλλ᾽ ὅτι ἐκεῖνος εἶπεν, βασιλεύς εἰμι τῶν ἰουδαίων.
John|19|22|ἀπεκρίθη ὁ πιλᾶτος, ὃ γέγραφα, γέγραφα.
John|19|23|οἱ οὗν στρατιῶται ὅτε ἐσταύρωσαν τὸν ἰησοῦν ἔλαβον τὰ ἱμάτια αὐτοῦ καὶ ἐποίησαν τέσσαρα μέρη, ἑκάστῳ στρατιώτῃ μέρος, καὶ τὸν χιτῶνα. ἦν δὲ ὁ χιτὼν ἄραφος, ἐκ τῶν ἄνωθεν ὑφαντὸς δι᾽ ὅλου.
John|19|24|εἶπαν οὗν πρὸς ἀλλήλους, μὴ σχίσωμεν αὐτόν, ἀλλὰ λάχωμεν περὶ αὐτοῦ τίνος ἔσται· ἵνα ἡ γραφὴ πληρωθῇ [ἡ λέγουσα], διεμερίσαντο τὰ ἱμάτιά μου ἑαυτοῖς καὶ ἐπὶ τὸν ἱματισμόν μου ἔβαλον κλῆρον. οἱ μὲν οὗν στρατιῶται ταῦτα ἐποίησαν.
John|19|25|εἱστήκεισαν δὲ παρὰ τῶ σταυρῶ τοῦ ἰησοῦ ἡ μήτηρ αὐτοῦ καὶ ἡ ἀδελφὴ τῆς μητρὸς αὐτοῦ, μαρία ἡ τοῦ κλωπᾶ καὶ μαρία ἡ μαγδαληνή.
John|19|26|ἰησοῦς οὗν ἰδὼν τὴν μητέρα καὶ τὸν μαθητὴν παρεστῶτα ὃν ἠγάπα, λέγει τῇ μητρί, γύναι, ἴδε ὁ υἱός σου.
John|19|27|εἶτα λέγει τῶ μαθητῇ, ἴδε ἡ μήτηρ σου. καὶ ἀπ᾽ ἐκείνης τῆς ὥρας ἔλαβεν ὁ μαθητὴς αὐτὴν εἰς τὰ ἴδια.
John|19|28|μετὰ τοῦτο εἰδὼς ὁ ἰησοῦς ὅτι ἤδη πάντα τετέλεσται, ἵνα τελειωθῇ ἡ γραφή, λέγει, διψῶ.
John|19|29|σκεῦος ἔκειτο ὄξους μεστόν· σπόγγον οὗν μεστὸν τοῦ ὄξους ὑσσώπῳ περιθέντες προσήνεγκαν αὐτοῦ τῶ στόματι.
John|19|30|ὅτε οὗν ἔλαβεν τὸ ὄξος [ὁ] ἰησοῦς εἶπεν, τετέλεσται· καὶ κλίνας τὴν κεφαλὴν παρέδωκεν τὸ πνεῦμα.
John|19|31|οἱ οὗν ἰουδαῖοι, ἐπεὶ παρασκευὴ ἦν, ἵνα μὴ μείνῃ ἐπὶ τοῦ σταυροῦ τὰ σώματα ἐν τῶ σαββάτῳ, ἦν γὰρ μεγάλη ἡ ἡμέρα ἐκείνου τοῦ σαββάτου, ἠρώτησαν τὸν πιλᾶτον ἵνα κατεαγῶσιν αὐτῶν τὰ σκέλη καὶ ἀρθῶσιν.
John|19|32|ἦλθον οὗν οἱ στρατιῶται, καὶ τοῦ μὲν πρώτου κατέαξαν τὰ σκέλη καὶ τοῦ ἄλλου τοῦ συσταυρωθέντος αὐτῶ·
John|19|33|ἐπὶ δὲ τὸν ἰησοῦν ἐλθόντες, ὡς εἶδον ἤδη αὐτὸν τεθνηκότα, οὐ κατέαξαν αὐτοῦ τὰ σκέλη,
John|19|34|ἀλλ᾽ εἷς τῶν στρατιωτῶν λόγχῃ αὐτοῦ τὴν πλευρὰν ἔνυξεν, καὶ ἐξῆλθεν εὐθὺς αἷμα καὶ ὕδωρ.
John|19|35|καὶ ὁ ἑωρακὼς μεμαρτύρηκεν, καὶ ἀληθινὴ αὐτοῦ ἐστιν ἡ μαρτυρία, καὶ ἐκεῖνος οἶδεν ὅτι ἀληθῆ λέγει, ἵνα καὶ ὑμεῖς πιστεύ[ς]ητε.
John|19|36|ἐγένετο γὰρ ταῦτα ἵνα ἡ γραφὴ πληρωθῇ, ὀστοῦν οὐ συντριβήσεται αὐτοῦ.
John|19|37|καὶ πάλιν ἑτέρα γραφὴ λέγει, ὄψονται εἰς ὃν ἐξεκέντησαν.
John|19|38|μετὰ δὲ ταῦτα ἠρώτησεν τὸν πιλᾶτον ἰωσὴφ [ὁ] ἀπὸ ἁριμαθαίας, ὢν μαθητὴς τοῦ ἰησοῦ κεκρυμμένος δὲ διὰ τὸν φόβον τῶν ἰουδαίων, ἵνα ἄρῃ τὸ σῶμα τοῦ ἰησοῦ· καὶ ἐπέτρεψεν ὁ πιλᾶτος. ἦλθεν οὗν καὶ ἦρεν τὸ σῶμα αὐτοῦ.
John|19|39|ἦλθεν δὲ καὶ νικόδημος, ὁ ἐλθὼν πρὸς αὐτὸν νυκτὸς τὸ πρῶτον, φέρων μίγμα σμύρνης καὶ ἀλόης ὡς λίτρας ἑκατόν.
John|19|40|ἔλαβον οὗν τὸ σῶμα τοῦ ἰησοῦ καὶ ἔδησαν αὐτὸ ὀθονίοις μετὰ τῶν ἀρωμάτων, καθὼς ἔθος ἐστὶν τοῖς ἰουδαίοις ἐνταφιάζειν.
John|19|41|ἦν δὲ ἐν τῶ τόπῳ ὅπου ἐσταυρώθη κῆπος, καὶ ἐν τῶ κήπῳ μνημεῖον καινὸν ἐν ᾧ οὐδέπω οὐδεὶς ἦν τεθειμένος·
John|19|42|ἐκεῖ οὗν διὰ τὴν παρασκευὴν τῶν ἰουδαίων, ὅτι ἐγγὺς ἦν τὸ μνημεῖον, ἔθηκαν τὸν ἰησοῦν.
John|20|1|τῇ δὲ μιᾷ τῶν σαββάτων μαρία ἡ μαγδαληνὴ ἔρχεται πρωῒ σκοτίας ἔτι οὔσης εἰς τὸ μνημεῖον, καὶ βλέπει τὸν λίθον ἠρμένον ἐκ τοῦ μνημείου.
John|20|2|τρέχει οὗν καὶ ἔρχεται πρὸς σίμωνα πέτρον καὶ πρὸς τὸν ἄλλον μαθητὴν ὃν ἐφίλει ὁ ἰησοῦς, καὶ λέγει αὐτοῖς, ἦραν τὸν κύριον ἐκ τοῦ μνημείου, καὶ οὐκ οἴδαμεν ποῦ ἔθηκαν αὐτόν.
John|20|3|ἐξῆλθεν οὗν ὁ πέτρος καὶ ὁ ἄλλος μαθητής, καὶ ἤρχοντο εἰς τὸ μνημεῖον.
John|20|4|ἔτρεχον δὲ οἱ δύο ὁμοῦ· καὶ ὁ ἄλλος μαθητὴς προέδραμεν τάχιον τοῦ πέτρου καὶ ἦλθεν πρῶτος εἰς τὸ μνημεῖον,
John|20|5|καὶ παρακύψας βλέπει κείμενα τὰ ὀθόνια, οὐ μέντοι εἰσῆλθεν.
John|20|6|ἔρχεται οὗν καὶ σίμων πέτρος ἀκολουθῶν αὐτῶ, καὶ εἰσῆλθεν εἰς τὸ μνημεῖον· καὶ θεωρεῖ τὰ ὀθόνια κείμενα,
John|20|7|καὶ τὸ σουδάριον, ὃ ἦν ἐπὶ τῆς κεφαλῆς αὐτοῦ, οὐ μετὰ τῶν ὀθονίων κείμενον ἀλλὰ χωρὶς ἐντετυλιγμένον εἰς ἕνα τόπον.
John|20|8|τότε οὗν εἰσῆλθεν καὶ ὁ ἄλλος μαθητὴς ὁ ἐλθὼν πρῶτος εἰς τὸ μνημεῖον, καὶ εἶδεν καὶ ἐπίστευσεν·
John|20|9|οὐδέπω γὰρ ᾔδεισαν τὴν γραφὴν ὅτι δεῖ αὐτὸν ἐκ νεκρῶν ἀναστῆναι.
John|20|10|ἀπῆλθον οὗν πάλιν πρὸς αὐτοὺς οἱ μαθηταί.
John|20|11|μαρία δὲ εἱστήκει πρὸς τῶ μνημείῳ ἔξω κλαίουσα. ὡς οὗν ἔκλαιεν παρέκυψεν εἰς τὸ μνημεῖον,
John|20|12|καὶ θεωρεῖ δύο ἀγγέλους ἐν λευκοῖς καθεζομένους, ἕνα πρὸς τῇ κεφαλῇ καὶ ἕνα πρὸς τοῖς ποσίν, ὅπου ἔκειτο τὸ σῶμα τοῦ ἰησοῦ.
John|20|13|καὶ λέγουσιν αὐτῇ ἐκεῖνοι, γύναι, τί κλαίεις; λέγει αὐτοῖς ὅτι ἦραν τὸν κύριόν μου, καὶ οὐκ οἶδα ποῦ ἔθηκαν αὐτόν.
John|20|14|ταῦτα εἰποῦσα ἐστράφη εἰς τὰ ὀπίσω, καὶ θεωρεῖ τὸν ἰησοῦν ἑστῶτα, καὶ οὐκ ᾔδει ὅτι ἰησοῦς ἐστιν.
John|20|15|λέγει αὐτῇ ἰησοῦς, γύναι, τί κλαίεις; τίνα ζητεῖς; ἐκείνη δοκοῦσα ὅτι ὁ κηπουρός ἐστιν λέγει αὐτῶ, κύριε, εἰ σὺ ἐβάστασας αὐτόν, εἰπέ μοι ποῦ ἔθηκας αὐτόν, κἀγὼ αὐτὸν ἀρῶ.
John|20|16|λέγει αὐτῇ ἰησοῦς, μαριάμ. στραφεῖσα ἐκείνη λέγει αὐτῶ ἑβραϊστί, ραββουνι ὃ λέγεται διδάσκαλε.
John|20|17|λέγει αὐτῇ ἰησοῦς, μή μου ἅπτου, οὔπω γὰρ ἀναβέβηκα πρὸς τὸν πατέρα· πορεύου δὲ πρὸς τοὺς ἀδελφούς μου καὶ εἰπὲ αὐτοῖς, ἀναβαίνω πρὸς τὸν πατέρα μου καὶ πατέρα ὑμῶν καὶ θεόν μου καὶ θεὸν ὑμῶν.
John|20|18|ἔρχεται μαριὰμ ἡ μαγδαληνὴ ἀγγέλλουσα τοῖς μαθηταῖς ὅτι ἑώρακα τὸν κύριον, καὶ ταῦτα εἶπεν αὐτῇ.
John|20|19|οὔσης οὗν ὀψίας τῇ ἡμέρᾳ ἐκείνῃ τῇ μιᾷ σαββάτων, καὶ τῶν θυρῶν κεκλεισμένων ὅπου ἦσαν οἱ μαθηταὶ διὰ τὸν φόβον τῶν ἰουδαίων, ἦλθεν ὁ ἰησοῦς καὶ ἔστη εἰς τὸ μέσον καὶ λέγει αὐτοῖς, εἰρήνη ὑμῖν.
John|20|20|καὶ τοῦτο εἰπὼν ἔδειξεν τὰς χεῖρας καὶ τὴν πλευρὰν αὐτοῖς. ἐχάρησαν οὗν οἱ μαθηταὶ ἰδόντες τὸν κύριον.
John|20|21|εἶπεν οὗν αὐτοῖς [ὁ ἰησοῦς] πάλιν, εἰρήνη ὑμῖν· καθὼς ἀπέσταλκέν με ὁ πατήρ, κἀγὼ πέμπω ὑμᾶς.
John|20|22|καὶ τοῦτο εἰπὼν ἐνεφύσησεν καὶ λέγει αὐτοῖς, λάβετε πνεῦμα ἅγιον·
John|20|23|ἄν τινων ἀφῆτε τὰς ἁμαρτίας ἀφέωνται αὐτοῖς, ἄν τινων κρατῆτε κεκράτηνται.
John|20|24|θωμᾶς δὲ εἷς ἐκ τῶν δώδεκα, ὁ λεγόμενος δίδυμος, οὐκ ἦν μετ᾽ αὐτῶν ὅτε ἦλθεν ἰησοῦς.
John|20|25|ἔλεγον οὗν αὐτῶ οἱ ἄλλοι μαθηταί, ἑωράκαμεν τὸν κύριον. ὁ δὲ εἶπεν αὐτοῖς, ἐὰν μὴ ἴδω ἐν ταῖς χερσὶν αὐτοῦ τὸν τύπον τῶν ἥλων καὶ βάλω τὸν δάκτυλόν μου εἰς τὸν τύπον τῶν ἥλων καὶ βάλω μου τὴν χεῖρα εἰς τὴν πλευρὰν αὐτοῦ, οὐ μὴ πιστεύσω.
John|20|26|καὶ μεθ᾽ ἡμέρας ὀκτὼ πάλιν ἦσαν ἔσω οἱ μαθηταὶ αὐτοῦ καὶ θωμᾶς μετ᾽ αὐτῶν. ἔρχεται ὁ ἰησοῦς τῶν θυρῶν κεκλεισμένων, καὶ ἔστη εἰς τὸ μέσον καὶ εἶπεν, εἰρήνη ὑμῖν.
John|20|27|εἶτα λέγει τῶ θωμᾷ, φέρε τὸν δάκτυλόν σου ὧδε καὶ ἴδε τὰς χεῖράς μου, καὶ φέρε τὴν χεῖρά σου καὶ βάλε εἰς τὴν πλευράν μου, καὶ μὴ γίνου ἄπιστος ἀλλὰ πιστός.
John|20|28|ἀπεκρίθη θωμᾶς καὶ εἶπεν αὐτῶ, ὁ κύριός μου καὶ ὁ θεός μου.
John|20|29|λέγει αὐτῶ ὁ ἰησοῦς, ὅτι ἑώρακάς με πεπίστευκας; μακάριοι οἱ μὴ ἰδόντες καὶ πιστεύσαντες.
John|20|30|πολλὰ μὲν οὗν καὶ ἄλλα σημεῖα ἐποίησεν ὁ ἰησοῦς ἐνώπιον τῶν μαθητῶν [αὐτοῦ], ἃ οὐκ ἔστιν γεγραμμένα ἐν τῶ βιβλίῳ τούτῳ·
John|20|31|ταῦτα δὲ γέγραπται ἵνα πιστεύ[ς]ητε ὅτι ἰησοῦς ἐστιν ὁ χριστὸς ὁ υἱὸς τοῦ θεοῦ, καὶ ἵνα πιστεύοντες ζωὴν ἔχητε ἐν τῶ ὀνόματι αὐτοῦ.
John|21|1|μετὰ ταῦτα ἐφανέρωσεν ἑαυτὸν πάλιν ὁ ἰησοῦς τοῖς μαθηταῖς ἐπὶ τῆς θαλάσσης τῆς τιβεριάδος· ἐφανέρωσεν δὲ οὕτως.
John|21|2|ἦσαν ὁμοῦ σίμων πέτρος καὶ θωμᾶς ὁ λεγόμενος δίδυμος καὶ ναθαναὴλ ὁ ἀπὸ κανὰ τῆς γαλιλαίας καὶ οἱ τοῦ ζεβεδαίου καὶ ἄλλοι ἐκ τῶν μαθητῶν αὐτοῦ δύο.
John|21|3|λέγει αὐτοῖς σίμων πέτρος, ὑπάγω ἁλιεύειν. λέγουσιν αὐτῶ, ἐρχόμεθα καὶ ἡμεῖς σὺν σοί. ἐξῆλθον καὶ ἐνέβησαν εἰς τὸ πλοῖον, καὶ ἐν ἐκείνῃ τῇ νυκτὶ ἐπίασαν οὐδέν.
John|21|4|πρωΐας δὲ ἤδη γενομένης ἔστη ἰησοῦς εἰς τὸν αἰγιαλόν· οὐ μέντοι ᾔδεισαν οἱ μαθηταὶ ὅτι ἰησοῦς ἐστιν.
John|21|5|λέγει οὗν αὐτοῖς [ὁ] ἰησοῦς, παιδία, μή τι προσφάγιον ἔχετε; ἀπεκρίθησαν αὐτῶ, οὔ.
John|21|6|ὁ δὲ εἶπεν αὐτοῖς, βάλετε εἰς τὰ δεξιὰ μέρη τοῦ πλοίου τὸ δίκτυον, καὶ εὑρήσετε. ἔβαλον οὗν, καὶ οὐκέτι αὐτὸ ἑλκύσαι ἴσχυον ἀπὸ τοῦ πλήθους τῶν ἰχθύων.
John|21|7|λέγει οὗν ὁ μαθητὴς ἐκεῖνος ὃν ἠγάπα ὁ ἰησοῦς τῶ πέτρῳ, ὁ κύριός ἐστιν. σίμων οὗν πέτρος, ἀκούσας ὅτι ὁ κύριός ἐστιν, τὸν ἐπενδύτην διεζώσατο, ἦν γὰρ γυμνός, καὶ ἔβαλεν ἑαυτὸν εἰς τὴν θάλασσαν·
John|21|8|οἱ δὲ ἄλλοι μαθηταὶ τῶ πλοιαρίῳ ἦλθον, οὐ γὰρ ἦσαν μακρὰν ἀπὸ τῆς γῆς ἀλλὰ ὡς ἀπὸ πηχῶν διακοσίων, σύροντες τὸ δίκτυον τῶν ἰχθύων.
John|21|9|ὡς οὗν ἀπέβησαν εἰς τὴν γῆν βλέπουσιν ἀνθρακιὰν κειμένην καὶ ὀψάριον ἐπικείμενον καὶ ἄρτον.
John|21|10|λέγει αὐτοῖς ὁ ἰησοῦς, ἐνέγκατε ἀπὸ τῶν ὀψαρίων ὧν ἐπιάσατε νῦν.
John|21|11|ἀνέβη οὗν σίμων πέτρος καὶ εἵλκυσεν τὸ δίκτυον εἰς τὴν γῆν μεστὸν ἰχθύων μεγάλων ἑκατὸν πεντήκοντα τριῶν· καὶ τοσούτων ὄντων οὐκ ἐσχίσθη τὸ δίκτυον.
John|21|12|λέγει αὐτοῖς ὁ ἰησοῦς, δεῦτε ἀριστήσατε. οὐδεὶς δὲ ἐτόλμα τῶν μαθητῶν ἐξετάσαι αὐτόν, σὺ τίς εἶ; εἰδότες ὅτι ὁ κύριός ἐστιν.
John|21|13|ἔρχεται ἰησοῦς καὶ λαμβάνει τὸν ἄρτον καὶ δίδωσιν αὐτοῖς, καὶ τὸ ὀψάριον ὁμοίως.
John|21|14|τοῦτο ἤδη τρίτον ἐφανερώθη ἰησοῦς τοῖς μαθηταῖς ἐγερθεὶς ἐκ νεκρῶν.
John|21|15|ὅτε οὗν ἠρίστησαν λέγει τῶ σίμωνι πέτρῳ ὁ ἰησοῦς, σίμων ἰωάννου, ἀγαπᾷς με πλέον τούτων; λέγει αὐτῶ, ναί, κύριε, σὺ οἶδας ὅτι φιλῶ σε. λέγει αὐτῶ, βόσκε τὰ ἀρνία μου.
John|21|16|λέγει αὐτῶ πάλιν δεύτερον, σίμων ἰωάννου, ἀγαπᾷς με; λέγει αὐτῶ, ναί, κύριε, σὺ οἶδας ὅτι φιλῶ σε. λέγει αὐτῶ, ποίμαινε τὰ πρόβατά μου.
John|21|17|λέγει αὐτῶ τὸ τρίτον, σίμων ἰωάννου, φιλεῖς με; ἐλυπήθη ὁ πέτρος ὅτι εἶπεν αὐτῶ τὸ τρίτον, φιλεῖς με; καὶ λέγει αὐτῶ, κύριε, πάντα σὺ οἶδας, σὺ γινώσκεις ὅτι φιλῶ σε. λέγει αὐτῶ [ὁ ἰησοῦς], βόσκε τὰ πρόβατά μου.
John|21|18|ἀμὴν ἀμὴν λέγω σοι, ὅτε ἦς νεώτερος, ἐζώννυες σεαυτὸν καὶ περιεπάτεις ὅπου ἤθελες· ὅταν δὲ γηράσῃς, ἐκτενεῖς τὰς χεῖράς σου, καὶ ἄλλος σε ζώσει καὶ οἴσει ὅπου οὐ θέλεις.
John|21|19|τοῦτο δὲ εἶπεν σημαίνων ποίῳ θανάτῳ δοξάσει τὸν θεόν. καὶ τοῦτο εἰπὼν λέγει αὐτῶ, ἀκολούθει μοι.
John|21|20|ἐπιστραφεὶς ὁ πέτρος βλέπει τὸν μαθητὴν ὃν ἠγάπα ὁ ἰησοῦς ἀκολουθοῦντα, ὃς καὶ ἀνέπεσεν ἐν τῶ δείπνῳ ἐπὶ τὸ στῆθος αὐτοῦ καὶ εἶπεν, κύριε, τίς ἐστιν ὁ παραδιδούς σε;
John|21|21|τοῦτον οὗν ἰδὼν ὁ πέτρος λέγει τῶ ἰησοῦ, κύριε, οὖτος δὲ τί;
John|21|22|λέγει αὐτῶ ὁ ἰησοῦς, ἐὰν αὐτὸν θέλω μένειν ἕως ἔρχομαι, τί πρὸς σέ; σύ μοι ἀκολούθει.
John|21|23|ἐξῆλθεν οὗν οὖτος ὁ λόγος εἰς τοὺς ἀδελφοὺς ὅτι ὁ μαθητὴς ἐκεῖνος οὐκ ἀποθνῄσκει. οὐκ εἶπεν δὲ αὐτῶ ὁ ἰησοῦς ὅτι οὐκ ἀποθνῄσκει, ἀλλ᾽, ἐὰν αὐτὸν θέλω μένειν ἕως ἔρχομαι [, τί πρὸς σέ];
